Favored allPassIntDef,Favored allPassCompOff,Favored allGiveaways,Favored allPassIntOff,Favored allPassCompDef,Favored allRushAttOff,Favored allTakeaways,Favored allMatches,Favored allRushYdsOff,Favored allScoreOff,Favored allRushYdsDef,Favored allTOMargin,Favored allWins,Favored allScoreDef,Favored allWinPct,Favored allLosses,Favored allPassAttOff,Favored allFumblesOff,Favored allPassAttDef,Favored allRushAttDef,Favored allPassYdsOff,Favored allPassYdsDef,Favored allFumblesDef,Favored bowlPassIntDef,Favored bowlPassCompOff,Favored bowlGiveaways,Favored bowlPassIntOff,Favored bowlPassCompDef,Favored bowlRushAttOff,Favored bowlTakeaways,Favored bowlMatches,Favored bowlRushYdsOff,Favored bowlScoreOff,Favored bowlRushYdsDef,Favored bowlTOMargin,Favored bowlWins,Favored bowlScoreDef,Favored bowlWinPct,Favored bowlLosses,Favored bowlPassAttOff,Favored bowlFumblesOff,Favored bowlPassAttDef,Favored bowlRushAttDef,Favored bowlPassYdsOff,Favored bowlPassYdsDef,Favored bowlFumblesDef,Underdog allPassIntDef,Underdog allPassCompOff,Underdog allGiveaways,Underdog allPassIntOff,Underdog allPassCompDef,Underdog allRushAttOff,Underdog allTakeaways,Underdog allMatches,Underdog allRushYdsOff,Underdog allScoreOff,Underdog allRushYdsDef,Underdog allTOMargin,Underdog allWins,Underdog allScoreDef,Underdog allWinPct,Underdog allLosses,Underdog allPassAttOff,Underdog allFumblesOff,Underdog allPassAttDef,Underdog allRushAttDef,Underdog allPassYdsOff,Underdog allPassYdsDef,Underdog allFumblesDef,Underdog bowlPassIntDef,Underdog bowlPassCompOff,Underdog bowlGiveaways,Underdog bowlPassIntOff,Underdog bowlPassCompDef,Underdog bowlRushAttOff,Underdog bowlTakeaways,Underdog bowlMatches,Underdog bowlRushYdsOff,Underdog bowlScoreOff,Underdog bowlRushYdsDef,Underdog bowlTOMargin,Underdog bowlWins,Underdog bowlScoreDef,Underdog bowlWinPct,Underdog bowlLosses,Underdog bowlPassAttOff,Underdog bowlFumblesOff,Underdog bowlPassAttDef,Underdog bowlRushAttDef,Underdog bowlPassYdsOff,Underdog bowlPassYdsDef,Underdog bowlFumblesDef,Favored Matchup Pass all,Favored Matchup Rush all,Favored Matchup Pass bowl,Favored Matchup Rush bowl,Underdog Matchup Pass all,Underdog Matchup Rush all,Underdog Matchup Pass bowl,Underdog Matchup Rush bowl,Line,Result
1.27272727273,18.0909090909,1.72727272727,1.18181818182,17.3636363636,38.0,2.27272727273,11,149.363636364,24.7272727273,69.0,0.545454545455,8,13.7272727273,0.727272727273,3,33.7272727273,0.545454545455,31.8181818182,33.7272727273,215.363636364,201.636363636,1.0,1.0,18.2,2.0,1.2,21.0,35.6,1.8,5,158.0,22.8,85.4,-0.2,3,13.6,0.6,2,32.2,0.8,35.0,33.4,212.4,244.6,0.8,1.27272727273,12.3636363636,1.63636363636,0.818181818182,18.8181818182,49.3636363636,2.0,11,254.181818182,31.1818181818,126.545454545,0.363636363636,8,19.6363636364,0.727272727273,3,20.8181818182,0.818181818182,34.0909090909,38.6363636364,163.818181818,202.0,0.727272727273,1.2,12.8,2.0,1.2,19.0,46.8,1.4,5,237.6,20.2,115.8,-0.6,2,19.2,0.4,3,23.4,0.8,37.2,37.2,152.8,197.2,0.2,417.363636364,275.909090909,409.6,273.8,365.454545455,323.181818182,397.4,323.0,10.0,0
1.09090909091,14.1818181818,2.18181818182,0.818181818182,12.7272727273,42.7272727273,1.90909090909,11,200.727272727,29.0,104.545454545,-0.272727272727,9,15.9090909091,0.818181818182,2,25.8181818182,1.36363636364,27.2727272727,34.6363636364,199.363636364,145.363636364,0.818181818182,0.4,15.4,2.2,1.0,15.4,37.4,1.2,5,140.0,19.4,122.4,-1.0,3,21.4,0.6,2,30.8,1.2,29.6,36.6,194.2,173.2,0.8,1.45454545455,19.9090909091,1.54545454545,1.09090909091,19.1818181818,36.2727272727,2.81818181818,11,74.9090909091,23.8181818182,90.1818181818,1.27272727273,9,16.9090909091,0.818181818182,2,32.0909090909,0.454545454545,35.3636363636,32.3636363636,235.818181818,198.909090909,1.36363636364,1.28571428571,19.7142857143,1.71428571429,1.14285714286,18.8571428571,34.1428571429,2.71428571429,7,55.0,22.2857142857,98.8571428571,1.0,5,20.8571428571,0.714285714286,2,31.5714285714,0.571428571429,32.7142857143,35.2857142857,237.428571429,216.285714286,1.42857142857,398.272727273,290.909090909,410.485714286,238.857142857,381.181818182,179.454545455,410.628571429,177.4,6.0,1
1.18181818182,13.0,1.45454545455,0.909090909091,17.7272727273,51.7272727273,2.09090909091,11,302.363636364,35.0,105.818181818,0.636363636364,10,16.1818181818,0.909090909091,1,22.4545454545,0.545454545455,32.0,34.0,163.909090909,211.363636364,0.909090909091,1.16666666667,11.8333333333,1.33333333333,0.666666666667,18.5,56.6666666667,2.0,6,323.333333333,38.1666666667,89.0,0.666666666667,5,14.6666666667,0.833333333333,1,19.1666666667,0.666666666667,32.3333333333,29.8333333333,144.666666667,216.166666667,0.833333333333,1.36363636364,20.9090909091,1.90909090909,1.09090909091,17.3636363636,40.9090909091,2.27272727273,11,156.181818182,30.2727272727,121.454545455,0.363636363636,9,21.9090909091,0.818181818182,2,34.6363636364,0.818181818182,31.1818181818,35.8181818182,233.454545455,205.0,0.909090909091,1.83333333333,23.1666666667,2.0,1.16666666667,14.6666666667,36.5,3.0,6,121.5,26.1666666667,99.5,1.0,4,21.6666666667,0.666666666667,2,39.3333333333,0.833333333333,28.0,35.3333333333,246.833333333,212.5,1.16666666667,368.909090909,423.818181818,357.166666667,422.833333333,444.818181818,262.0,463.0,210.5,7.5,0
1.45454545455,18.4545454545,1.18181818182,0.454545454545,15.8181818182,44.9090909091,2.63636363636,11,244.909090909,46.2727272727,151.363636364,1.45454545455,11,20.6363636364,1.0,0,27.9090909091,0.727272727273,30.1818181818,37.5454545455,257.818181818,198.909090909,1.18181818182,1.0,21.25,1.5,0.5,15.0,46.5,1.5,4,255.5,40.0,105.25,0.0,4,18.0,1.0,0,31.75,1.0,32.25,33.0,295.75,201.0,0.5,1.54545454545,19.0909090909,1.18181818182,0.636363636364,20.5454545455,38.0,2.27272727273,11,105.090909091,28.9090909091,140.272727273,1.09090909091,8,23.0,0.727272727273,3,34.0,0.545454545455,37.7272727273,37.2727272727,260.909090909,248.636363636,0.727272727273,1.2,18.2,1.0,0.4,20.0,37.6,2.0,5,120.2,25.0,169.0,1.0,3,27.0,0.6,2,36.0,0.6,35.6,40.4,247.8,247.6,0.8,506.454545455,385.181818182,543.35,424.5,459.818181818,256.454545455,448.8,225.45,14.0,0
1.16666666667,16.6666666667,1.58333333333,0.666666666667,14.9166666667,42.5,1.91666666667,12,189.416666667,33.4166666667,106.5,0.333333333333,12,11.1666666667,1.0,0,24.3333333333,0.916666666667,27.4166666667,32.5833333333,241.416666667,163.0,0.75,1.6,19.2,1.6,0.8,14.4,40.6,2.2,5,144.8,25.4,122.0,0.6,5,13.2,1.0,0,26.6,0.8,29.0,30.8,247.6,168.6,0.6,1.5,13.1666666667,1.41666666667,0.583333333333,14.0833333333,44.1666666667,2.5,12,186.75,32.25,115.666666667,1.08333333333,10,12.5833333333,0.833333333333,2,23.4166666667,0.833333333333,26.3333333333,34.9166666667,178.0,149.75,1.0,0.833333333333,13.6666666667,1.66666666667,0.666666666667,13.5,42.1666666667,1.83333333333,6,173.5,22.1666666667,128.5,0.166666666667,5,16.8333333333,0.833333333333,1,25.3333333333,1.0,24.1666666667,33.1666666667,174.5,163.166666667,1.0,391.166666667,305.083333333,410.766666667,273.3,341.0,293.25,343.1,295.5,6.0,0
1.58333333333,22.0,1.58333333333,0.583333333333,18.5,38.75,2.75,12,176.083333333,36.75,75.3333333333,1.16666666667,12,12.5,1.0,0,32.9166666667,1.0,35.0833333333,29.5,266.666666667,196.25,1.16666666667,1.16666666667,19.3333333333,1.16666666667,0.666666666667,20.5,33.5,2.16666666667,6,135.833333333,31.6666666667,94.6666666667,1.0,6,15.1666666667,1.0,0,30.3333333333,0.5,36.3333333333,32.5,260.833333333,225.333333333,1.0,0.666666666667,20.3333333333,1.08333333333,0.5,17.0833333333,43.75,1.83333333333,12,215.083333333,36.0833333333,86.4166666667,0.75,12,13.6666666667,1.0,0,30.8333333333,0.583333333333,31.25,31.1666666667,254.5,193.75,1.16666666667,0.833333333333,17.8333333333,1.66666666667,0.833333333333,17.5,46.1666666667,2.0,6,237.333333333,33.6666666667,89.3333333333,0.333333333333,6,18.3333333333,1.0,0,29.1666666667,0.833333333333,34.1666666667,28.8333333333,212.833333333,215.0,1.16666666667,460.416666667,262.5,475.833333333,225.166666667,450.75,290.416666667,438.166666667,332.0,1.0,0
1.27272727273,18.8181818182,1.63636363636,1.18181818182,18.4545454545,32.6363636364,2.81818181818,11,104.0,29.4545454545,164.636363636,1.18181818182,6,23.0,0.545454545455,5,34.2727272727,0.454545454545,31.9090909091,41.1818181818,245.363636364,235.090909091,1.54545454545,1.16666666667,18.5,1.83333333333,1.5,18.6666666667,25.5,3.0,6,51.0,25.5,199.0,1.16666666667,1,27.8333333333,0.166666666667,5,36.5,0.333333333333,32.3333333333,48.1666666667,228.166666667,237.0,1.83333333333,1.18181818182,13.8181818182,1.63636363636,0.818181818182,16.0,40.0909090909,2.18181818182,11,199.909090909,25.0,186.727272727,0.545454545455,6,24.7272727273,0.545454545455,5,25.4545454545,0.818181818182,27.9090909091,43.5454545455,173.636363636,186.090909091,1.0,1.0,19.0,2.0,1.0,33.0,29.0,3.0,1,117.0,17.0,317.0,1.0,0,44.0,0.0,1,38.0,1.0,48.0,41.0,206.0,340.0,2.0,431.454545455,290.727272727,568.166666667,368.0,408.727272727,364.545454545,443.0,316.0,16.5,0
1.18181818182,20.1818181818,1.54545454545,1.0,18.0,41.0,2.09090909091,11,221.636363636,34.9090909091,131.272727273,0.545454545455,8,22.5454545455,0.727272727273,3,31.4545454545,0.545454545455,31.5454545455,36.8181818182,223.545454545,191.181818182,0.909090909091,0.0,16.0,3.0,1.0,9.0,49.0,1.0,1,141.0,14.0,179.0,-2.0,0,44.0,0.0,1,24.0,2.0,17.0,33.0,163.0,69.0,1.0,1.09090909091,22.8181818182,2.90909090909,1.63636363636,19.0,33.3636363636,1.90909090909,11,127.545454545,33.5454545455,160.363636364,-1.0,8,24.1818181818,0.727272727273,3,37.9090909091,1.27272727273,33.4545454545,41.8181818182,310.454545455,204.454545455,0.818181818182,2.0,24.6666666667,4.33333333333,2.33333333333,22.6666666667,29.0,2.66666666667,3,114.333333333,35.0,191.333333333,-1.66666666667,2,35.3333333333,0.666666666667,1,46.0,2.0,37.0,43.6666666667,383.333333333,238.666666667,0.666666666667,428.0,382.0,401.666666667,332.333333333,501.636363636,258.818181818,452.333333333,293.333333333,3.0,0
1.18181818182,13.7272727273,2.45454545455,1.54545454545,20.0,40.0,1.72727272727,11,234.727272727,32.7272727273,121.454545455,-0.727272727273,7,20.5454545455,0.636363636364,4,27.0909090909,0.909090909091,36.5454545455,36.4545454545,189.454545455,230.272727273,0.545454545455,0.666666666667,13.6666666667,3.66666666667,2.66666666667,20.3333333333,37.0,1.0,3,236.666666667,23.3333333333,167.0,-2.66666666667,0,36.3333333333,0.0,3,28.0,1.0,34.6666666667,38.3333333333,145.0,234.333333333,0.333333333333,0.818181818182,27.0,1.63636363636,1.0,22.0909090909,35.5454545455,2.0,11,157.636363636,33.4545454545,139.272727273,0.363636363636,6,28.7272727273,0.545454545455,5,42.0909090909,0.636363636364,35.2727272727,34.2727272727,306.272727273,273.090909091,1.18181818182,0.0,27.4,1.6,1.0,24.4,34.4,0.8,5,126.0,26.8,117.0,-0.8,1,35.0,0.2,4,44.4,0.6,38.2,31.2,328.2,313.6,0.8,462.545454545,374.0,458.6,353.666666667,536.545454545,279.090909091,562.533333333,293.0,7.5,0
0.909090909091,5.81818181818,1.81818181818,1.0,18.1818181818,54.7272727273,1.45454545455,11,305.181818182,32.6363636364,155.818181818,-0.363636363636,7,25.7272727273,0.636363636364,4,12.3636363636,0.818181818182,29.3636363636,41.1818181818,114.0,203.818181818,0.545454545455,0.5,6.5,2.5,1.5,20.0,53.5,0.5,2,223.0,21.0,167.5,-2.0,0,36.5,0.0,2,15.0,1.0,26.0,44.5,99.5,252.5,0.0,1.09090909091,20.0,2.0,1.36363636364,15.9090909091,35.0909090909,2.27272727273,11,119.909090909,26.4545454545,200.636363636,0.272727272727,6,28.9090909091,0.545454545455,5,33.0,0.636363636364,26.8181818182,41.6363636364,273.181818182,211.636363636,1.18181818182,1.16666666667,21.0,2.33333333333,1.66666666667,16.1666666667,30.5,2.0,6,108.5,22.5,208.0,-0.333333333333,2,30.3333333333,0.333333333333,4,34.5,0.666666666667,26.8333333333,43.6666666667,262.833333333,230.0,0.833333333333,325.636363636,505.818181818,329.5,431.0,477.0,275.727272727,515.333333333,276.0,2.5,0
1.09090909091,17.2727272727,2.54545454545,1.72727272727,19.8181818182,35.0909090909,1.63636363636,11,128.181818182,20.6363636364,88.0909090909,-0.909090909091,6,22.8181818182,0.545454545455,5,33.0909090909,0.818181818182,34.1818181818,35.4545454545,182.545454545,220.545454545,0.545454545455,1.0,18.2857142857,3.0,2.14285714286,19.2857142857,35.1428571429,1.57142857143,7,121.714285714,17.7142857143,99.0,-1.42857142857,3,28.2857142857,0.428571428571,4,35.2857142857,0.857142857143,34.7142857143,35.0,177.142857143,220.714285714,0.571428571429,1.09090909091,21.3636363636,2.27272727273,1.09090909091,18.0,41.1818181818,2.09090909091,11,178.818181818,29.1818181818,175.363636364,-0.181818181818,5,25.9090909091,0.454545454545,6,34.3636363636,1.18181818182,34.8181818182,38.2727272727,277.636363636,209.272727273,1.0,1.16666666667,24.0,2.83333333333,1.5,22.1666666667,37.1666666667,2.16666666667,6,147.0,28.0,169.333333333,-0.666666666667,1,33.0,0.166666666667,5,39.1666666667,1.33333333333,39.3333333333,38.3333333333,323.833333333,282.0,1.0,391.818181818,303.545454545,459.142857143,291.047619048,498.181818182,266.909090909,544.547619048,246.0,3.0,0
0.909090909091,20.6363636364,1.90909090909,0.909090909091,20.5454545455,44.0909090909,2.0,11,184.090909091,32.8181818182,131.0,0.0909090909091,8,30.4545454545,0.727272727273,3,34.0,1.0,36.5454545455,31.5454545455,249.454545455,266.454545455,1.09090909091,1.0,20.3333333333,3.0,2.33333333333,20.0,41.3333333333,2.33333333333,3,149.0,24.3333333333,218.0,-0.666666666667,1,42.0,0.333333333333,2,32.6666666667,0.666666666667,32.0,37.6666666667,278.0,274.666666667,1.33333333333,1.5,17.8333333333,1.58333333333,0.666666666667,18.8333333333,42.75,2.5,12,159.833333333,27.0833333333,163.083333333,0.916666666667,8,27.0,0.666666666667,4,29.8333333333,0.916666666667,32.25,35.5,228.666666667,240.5,1.0,0.5,19.6666666667,2.0,0.833333333333,16.5,40.3333333333,1.16666666667,6,142.333333333,26.0,164.333333333,-0.833333333333,2,32.8333333333,0.333333333333,4,33.0,1.16666666667,25.3333333333,38.6666666667,246.833333333,217.666666667,0.666666666667,489.954545455,347.174242424,495.666666667,313.333333333,495.121212121,290.833333333,521.5,360.333333333,2.0,0
1.09090909091,11.6363636364,1.27272727273,0.636363636364,18.4545454545,49.0,2.0,11,260.818181818,26.1818181818,132.727272727,0.727272727273,6,22.2727272727,0.545454545455,5,20.4545454545,0.636363636364,33.8181818182,36.0,126.363636364,263.909090909,0.909090909091,1.2,11.0,1.4,0.6,20.0,49.6,2.2,5,277.2,26.8,146.4,0.8,3,27.4,0.6,2,19.8,0.8,36.4,38.2,123.6,329.6,1.0,0.583333333333,20.8333333333,1.83333333333,1.0,17.25,33.25,1.16666666667,12,112.333333333,23.0,143.416666667,-0.666666666667,7,23.3333333333,0.583333333333,5,40.1666666667,0.833333333333,29.25,39.1666666667,262.166666667,181.75,0.583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,308.113636364,404.234848485,123.6,277.2,526.075757576,245.060606061,329.6,146.4,5.0,0
1.27272727273,20.6363636364,1.27272727273,0.818181818182,18.1818181818,37.4545454545,2.18181818182,11,152.363636364,27.0,130.0,0.909090909091,7,18.2727272727,0.636363636364,4,31.6363636364,0.454545454545,31.7272727273,36.5454545455,234.0,204.090909091,0.909090909091,1.5,21.5,1.83333333333,1.0,17.0,34.6666666667,2.16666666667,6,140.0,21.8333333333,150.333333333,0.333333333333,3,15.8333333333,0.5,3,33.8333333333,0.833333333333,32.1666666667,38.1666666667,217.333333333,163.0,0.666666666667,1.08333333333,21.1666666667,1.75,0.666666666667,21.75,33.25,1.83333333333,12,118.083333333,24.5833333333,95.25,0.0833333333333,7,24.0,0.583333333333,5,35.75,1.08333333333,37.9166666667,35.1666666667,232.416666667,252.583333333,0.75,1.125,21.25,2.125,1.0,24.0,29.375,1.625,8,89.375,19.75,111.5,-0.5,3,31.0,0.375,5,36.75,1.125,39.875,37.25,214.375,283.75,0.5,486.583333333,247.613636364,501.083333333,251.5,436.507575758,248.083333333,377.375,239.708333333,10.0,0
1.0,26.2727272727,1.63636363636,1.0,20.1818181818,36.5454545455,2.27272727273,11,139.636363636,36.0909090909,181.727272727,0.636363636364,6,29.0,0.545454545455,5,41.6363636364,0.636363636364,34.0909090909,41.9090909091,364.909090909,281.272727273,1.27272727273,0.4,29.2,2.4,1.4,21.4,34.4,1.8,5,138.2,32.6,225.4,-0.6,1,34.0,0.2,4,46.6,1.0,34.8,42.8,380.4,305.2,1.4,0.545454545455,16.5454545455,1.90909090909,1.63636363636,19.8181818182,38.3636363636,1.63636363636,11,162.636363636,27.6363636364,125.818181818,-0.272727272727,7,23.8181818182,0.636363636364,4,29.0,0.272727272727,32.6363636364,39.8181818182,222.181818182,218.636363636,1.09090909091,0.5,16.0,3.0,2.25,13.5,39.0,1.0,4,124.75,20.25,211.5,-2.0,1,37.25,0.25,3,25.75,0.75,21.0,48.0,179.0,169.0,0.5,583.545454545,265.454545455,549.4,349.7,503.454545455,344.363636364,484.2,350.15,10.0,0
0.818181818182,21.9090909091,1.90909090909,1.0,21.5454545455,36.9090909091,1.36363636364,11,146.636363636,25.7272727273,95.1818181818,-0.545454545455,8,15.4545454545,0.727272727273,3,34.5454545455,0.909090909091,35.0909090909,35.7272727273,241.545454545,212.090909091,0.545454545455,0.5,21.0,1.66666666667,1.16666666667,22.6666666667,37.5,1.16666666667,6,135.0,20.1666666667,91.5,-0.5,4,16.8333333333,0.666666666667,2,34.0,0.5,36.5,32.6666666667,222.5,240.666666667,0.666666666667,1.16666666667,16.9166666667,2.58333333333,1.41666666667,21.4166666667,44.4166666667,2.08333333333,12,215.75,37.3333333333,106.333333333,-0.5,9,24.1666666667,0.75,3,29.0833333333,1.16666666667,39.0,31.5,214.583333333,262.25,0.916666666667,2.0,14.3333333333,4.33333333333,2.66666666667,22.3333333333,33.0,2.66666666667,3,179.0,23.0,167.666666667,-1.66666666667,1,29.6666666667,0.333333333333,2,27.0,1.66666666667,37.3333333333,41.6666666667,169.666666667,340.666666667,0.666666666667,503.795454545,252.96969697,563.166666667,302.666666667,426.674242424,310.931818182,410.333333333,270.5,1.5,0
0.909090909091,19.7272727273,1.36363636364,0.636363636364,19.0,41.5454545455,1.90909090909,11,164.454545455,28.8181818182,136.090909091,0.545454545455,7,19.2727272727,0.636363636364,4,33.2727272727,0.727272727273,32.7272727273,35.7272727273,218.363636364,211.545454545,1.0,0.714285714286,18.1428571429,1.57142857143,0.857142857143,20.5714285714,37.2857142857,1.57142857143,7,131.571428571,22.0,147.857142857,0.0,3,21.4285714286,0.428571428571,4,33.1428571429,0.714285714286,34.8571428571,38.8571428571,209.285714286,225.571428571,0.857142857143,1.09090909091,20.4545454545,2.0,1.0,17.3636363636,34.8181818182,1.72727272727,11,91.0,24.0,123.727272727,-0.272727272727,7,20.3636363636,0.636363636364,4,37.5454545455,1.0,33.8181818182,37.9090909091,229.545454545,202.272727273,0.636363636364,0.833333333333,24.3333333333,2.0,1.16666666667,21.5,29.5,1.33333333333,6,51.8333333333,25.1666666667,137.333333333,-0.666666666667,2,28.1666666667,0.333333333333,4,42.3333333333,0.833333333333,36.5,36.5,286.166666667,243.666666667,0.5,420.636363636,288.181818182,452.952380952,268.904761905,441.090909091,227.090909091,511.738095238,199.69047619,11.0,1
1.72727272727,16.2727272727,1.54545454545,0.909090909091,15.9090909091,38.8181818182,2.36363636364,11,156.181818182,19.2727272727,98.0,0.818181818182,7,18.4545454545,0.636363636364,4,34.5454545455,0.636363636364,31.0909090909,34.0,189.545454545,198.363636364,0.636363636364,1.42857142857,16.2857142857,1.85714285714,1.28571428571,17.4285714286,35.5714285714,2.0,7,141.0,13.1428571429,86.7142857143,0.142857142857,3,20.2857142857,0.428571428571,4,35.5714285714,0.571428571429,30.7142857143,34.0,177.571428571,226.428571429,0.571428571429,1.18181818182,20.7272727273,2.0,0.727272727273,17.7272727273,41.7272727273,1.90909090909,11,179.363636364,29.2727272727,153.636363636,-0.0909090909091,6,25.3636363636,0.545454545455,5,33.9090909091,1.27272727273,32.1818181818,37.9090909091,286.636363636,219.181818182,0.727272727273,0.333333333333,15.6666666667,1.33333333333,1.0,17.6666666667,46.3333333333,1.0,3,176.666666667,26.0,185.0,-0.333333333333,1,26.0,0.333333333333,2,31.0,0.333333333333,30.3333333333,35.6666666667,234.333333333,207.666666667,0.666666666667,408.727272727,309.818181818,385.238095238,326.0,485.0,277.363636364,460.761904762,263.380952381,8.5,1
2.0,25.2727272727,1.63636363636,0.818181818182,21.3636363636,35.9090909091,2.72727272727,11,138.909090909,36.3636363636,134.090909091,1.09090909091,10,23.7272727273,0.909090909091,1,39.8181818182,0.818181818182,37.5454545455,33.3636363636,310.090909091,223.272727273,0.727272727273,1.8,24.6,1.2,1.0,24.2,37.2,2.2,5,161.6,29.2,151.2,1.0,4,28.0,0.8,1,40.8,0.2,41.4,32.0,277.4,282.0,0.4,1.09090909091,14.7272727273,2.0,0.909090909091,18.8181818182,44.1818181818,2.0,11,181.636363636,27.9090909091,91.1818181818,0.0,7,23.9090909091,0.636363636364,4,27.8181818182,1.09090909091,35.8181818182,32.7272727273,172.909090909,213.636363636,0.909090909091,1.28571428571,13.2857142857,2.0,0.857142857143,21.5714285714,42.5714285714,1.85714285714,7,142.285714286,21.1428571429,87.5714285714,-0.142857142857,3,24.0,0.428571428571,4,27.4285714286,1.14285714286,37.0,33.0,141.428571429,230.285714286,0.571428571429,523.727272727,230.090909091,507.685714286,249.171428571,396.181818182,315.727272727,423.428571429,293.485714286,3.0,1
0.636363636364,15.1818181818,1.36363636364,0.818181818182,18.8181818182,50.8181818182,1.18181818182,11,279.909090909,36.1818181818,160.363636364,-0.181818181818,7,28.5454545455,0.636363636364,4,26.8181818182,0.545454545455,34.2727272727,36.1818181818,217.909090909,247.272727273,0.545454545455,0.428571428571,15.8571428571,1.57142857143,0.857142857143,17.7142857143,47.2857142857,1.28571428571,7,250.714285714,32.4285714286,176.428571429,-0.285714285714,3,33.2857142857,0.428571428571,4,28.4285714286,0.714285714286,32.0,38.8571428571,221.142857143,250.714285714,0.857142857143,1.27272727273,18.0,1.45454545455,1.09090909091,21.0,38.1818181818,1.81818181818,11,146.181818182,26.0,146.909090909,0.363636363636,6,22.5454545455,0.545454545455,5,30.0,0.363636363636,34.0,36.8181818182,210.818181818,221.090909091,0.545454545455,1.2,20.4,1.2,0.8,23.6,36.6,1.6,5,110.2,20.2,182.2,0.4,2,28.6,0.4,3,32.4,0.4,37.2,34.8,228.4,260.6,0.4,439.0,426.818181818,481.742857143,432.914285714,458.090909091,306.545454545,479.114285714,286.628571429,4.0,1
0.545454545455,21.5454545455,1.09090909091,0.272727272727,18.7272727273,35.0909090909,1.72727272727,11,147.090909091,38.0909090909,238.636363636,0.636363636364,9,33.8181818182,0.818181818182,2,33.1818181818,0.818181818182,31.0,44.3636363636,281.909090909,218.909090909,1.18181818182,0.5,20.25,1.5,0.0,22.0,33.25,2.25,4,133.0,38.0,274.5,0.75,3,41.25,0.75,1,32.5,1.5,36.25,45.5,298.75,259.75,1.75,1.54545454545,25.6363636364,1.63636363636,0.636363636364,21.5454545455,39.0909090909,2.36363636364,11,195.909090909,31.8181818182,209.727272727,0.727272727273,7,32.4545454545,0.636363636364,4,40.1818181818,1.0,36.4545454545,41.2727272727,296.818181818,273.181818182,0.818181818182,1.5,24.3333333333,2.0,1.0,19.5,35.1666666667,2.0,6,165.5,25.5,245.666666667,0.0,2,40.3333333333,0.333333333333,4,42.0,1.0,31.6666666667,44.6666666667,273.833333333,272.5,0.5,555.090909091,356.818181818,571.25,378.666666667,515.727272727,434.545454545,533.583333333,440.0,3.0,0
1.0,17.5454545455,1.72727272727,0.818181818182,16.4545454545,30.2727272727,2.0,11,90.9090909091,23.0,171.636363636,0.272727272727,7,21.9090909091,0.636363636364,4,28.8181818182,0.909090909091,29.2727272727,42.5454545455,216.636363636,176.090909091,1.0,1.0,16.6666666667,2.0,1.0,17.3333333333,27.8333333333,1.33333333333,6,83.8333333333,16.5,184.333333333,-0.666666666667,2,25.3333333333,0.333333333333,4,27.6666666667,1.0,28.1666666667,43.0,197.666666667,194.666666667,0.333333333333,0.909090909091,23.0909090909,2.09090909091,0.909090909091,18.0909090909,42.9090909091,1.90909090909,11,205.454545455,30.0909090909,152.181818182,-0.181818181818,6,29.0,0.545454545455,5,38.7272727273,1.18181818182,31.7272727273,40.1818181818,217.545454545,212.545454545,1.0,1.16666666667,23.6666666667,2.5,1.0,18.0,39.0,2.33333333333,6,152.166666667,24.5,160.833333333,-0.166666666667,3,28.3333333333,0.5,3,40.5,1.5,29.8333333333,40.5,228.5,207.0,1.16666666667,429.181818182,243.090909091,404.666666667,244.666666667,393.636363636,377.090909091,423.166666667,336.5,4.0,1
1.27272727273,16.8181818182,2.0,1.0,13.8181818182,38.6363636364,2.54545454545,11,145.272727273,29.2727272727,103.909090909,0.545454545455,9,11.9090909091,0.818181818182,2,28.8181818182,1.0,30.1818181818,38.0,226.0,148.181818182,1.27272727273,1.42857142857,16.8571428571,1.57142857143,0.714285714286,15.7142857143,39.5714285714,2.57142857143,7,129.285714286,22.1428571429,100.571428571,1.0,5,12.5714285714,0.714285714286,2,29.4285714286,0.857142857143,33.7142857143,35.0,205.0,172.0,1.14285714286,0.75,16.9166666667,1.91666666667,0.833333333333,16.1666666667,37.75,1.08333333333,12,139.916666667,28.5833333333,94.75,-0.833333333333,10,15.1666666667,0.833333333333,2,28.1666666667,1.08333333333,34.0,31.5833333333,226.333333333,181.583333333,0.333333333333,0.0,15.4,1.8,0.8,17.4,38.8,0.2,5,116.8,21.2,132.6,-1.6,4,22.4,0.8,1,29.0,1.0,35.8,33.8,211.0,217.6,0.2,407.583333333,240.022727273,422.6,261.885714286,374.515151515,243.825757576,383.0,217.371428571,7.0,1
